Date,Open,High,Low,Close,Adj Close,Volume
2022-05-25,27628.181641,28148.824219,27579.449219,27662.062500,27662.062500,25755724941
2022-05-26,27664.322266,27900.906250,26415.781250,27268.742188,27268.742188,34263227320
2022-05-27,27253.755859,27332.509766,26394.171875,26674.601563,26674.601563,34086381316
2022-05-28,26669.990234,26849.146484,26606.574219,26849.146484,26849.146484,33096432048
2022-05-29,27040.132813,27486.480469,26873.566406,27443.308594,27443.308594,16863303101
2022-05-30,27440.892578,29631.015625,27310.224609,29448.531250,29448.531250,36457951191
2022-05-31,29446.187500,30046.552734,29248.611328,29616.634766,29616.634766,31243056728
2022-06-01,29616.861328,29788.951172,27699.986328,27979.697266,27979.697266,38624270013
2022-06-02,27975.763672,28473.605469,27821.353516,28337.810547,28337.810547,27050621073
2022-06-03,28338.107422,28471.873047,27401.083984,27708.939453,27708.939453,24417152700
2022-06-04,27710.570313,27922.912109,27518.285156,27831.812500,27831.812500,15475672800
2022-06-05,27833.867188,28097.535156,27590.683594,27881.742188,27881.742188,16095168744
2022-06-06,27885.119141,29626.507813,27865.507813,29346.384766,29346.384766,29885839078
2022-06-07,29347.384766,29415.992188,27457.542969,29123.798828,29123.798828,38112258051
2022-06-08,29120.060547,29219.076172,28037.962891,28192.894531,28192.894531,28218744385
2022-06-09,28193.755859,28560.138672,28284.824219,28356.046875,28356.046875,20427057156
2022-06-10,28354.476563,28450.841797,27545.003906,27648.169922,27648.169922,28393158151
2022-06-11,27648.988281,27950.578125,26840.496094,26958.935547,26958.935547,25899776264
2022-06-12,26971.011719,27093.796875,25513.984375,25513.984375,25513.984375,32569266905
2022-06-13,25490.082031,25545.843750,21262.470703,21592.951172,21592.951172,65491720208
2022-06-14,21593.527344,22084.058594,20144.820313,21274.751953,21274.751953,48776681576
2022-06-15,21265.111328,21666.794922,19254.548828,21586.835938,21586.835938,52513395637
2022-06-16,21590.150391,21868.658203,19215.791016,19324.800781,19324.800781,29566992964
2022-06-17,19328.658203,20222.208984,19288.179688,19498.513672,19498.513672,25842871784
2022-06-18,19500.363281,19750.498047,16871.785156,18118.945313,18118.945313,40024238817
2022-06-19,18112.523438,19728.083984,17213.371094,19593.433594,19593.433594,33680034304
2022-06-20,19593.527344,19867.447266,18762.990234,19581.447266,19581.447266,29295317918
2022-06-21,19576.462891,20469.611328,19389.306641,19665.748047,19665.748047,27508665511
2022-06-22,19674.119141,19716.912109,18783.962891,18918.742188,18918.742188,27047499341
2022-06-23,18918.343750,20078.339844,18883.224609,20044.783203,20044.783203,24895086063
2022-06-24,20043.615234,20341.917969,19733.669922,20113.363281,20113.363281,23643233429
2022-06-25,20115.214844,20387.386719,19860.359375,20369.789063,20369.789063,17404838729
2022-06-26,20364.251953,20636.353516,19896.689453,19901.283203,19901.283203,17061815516
2022-06-27,19898.619141,20272.537109,19878.421875,20272.537109,20272.537109,19670013952
